picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
0.056,-0.344,0.965,-1.563,-0.281,2.699,31.269
0.055,-0.345,0.962,-1.451,-0.749,2.368,31.272
0.054,-0.344,0.962,-1.107,-1.840,1.757,31.272
0.056,-0.343,0.963,-0.770,-2.750,1.043,31.257
0.058,-0.343,0.963,-0.726,-2.880,0.473,31.275
0.059,-0.342,0.963,-0.919,-2.652,0.004,31.278
0.060,-0.341,0.964,-1.227,-2.447,-0.421,31.279
0.062,-0.339,0.966,-1.684,-1.774,-0.575,31.284
0.064,-0.339,0.967,-2.202,-0.869,-0.435,31.281
0.065,-0.339,0.967,-2.617,-0.461,-0.338,31.283
0.066,-0.338,0.964,-2.909,-0.517,-0.383,31.269
0.066,-0.337,0.960,-3.079,-0.598,-0.402,31.264
0.067,-0.337,0.956,-3.061,-0.735,-0.569,31.261
0.068,-0.336,0.953,-3.021,-0.711,-0.904,31.270
0.071,-0.335,0.951,-2.995,-0.324,-1.178,31.282
0.071,-0.336,0.949,-2.891,-0.113,-1.387,31.286
0.074,-0.336,0.948,-2.775,0.087,-1.613,31.285
0.077,-0.335,0.948,-2.730,0.558,-1.580,31.292
0.080,-0.335,0.947,-2.616,1.082,-1.364,31.287
0.081,-0.335,0.947,-2.432,1.327,-1.172,31.284
0.081,-0.336,0.947,-2.148,1.274,-0.871,31.269
0.079,-0.337,0.946,-1.684,0.929,-0.581,31.272
0.077,-0.339,0.948,-1.148,0.128,-0.650,31.271
0.077,-0.339,0.949,-0.762,-0.530,-0.777,31.269
0.078,-0.340,0.950,-0.533,-0.672,-0.640,31.272
0.078,-0.342,0.952,-0.381,-0.455,-0.457,31.265
0.079,-0.343,0.954,-0.419,0.014,-0.236,31.263
0.078,-0.344,0.955,-0.547,0.289,-0.009,31.272
0.077,-0.346,0.956,-0.529,0.030,-0.049,31.280
0.078,-0.347,0.958,-0.507,-0.226,-0.227,31.286
0.079,-0.347,0.959,-0.667,-0.211,-0.140,31.279
0.080,-0.347,0.959,-0.832,0.208,0.078,31.270
0.079,-0.348,0.960,-0.872,0.568,0.284,31.279
0.079,-0.348,0.960,-0.933,0.983,0.610,31.283
0.076,-0.348,0.960,-1.039,1.375,0.847,31.281
0.072,-0.349,0.959,-1.150,1.306,0.830,31.283
0.069,-0.350,0.958,-1.202,0.667,0.485,31.292
0.069,-0.351,0.958,-1.165,-0.054,-0.037,31.297
0.070,-0.350,0.958,-1.091,-0.708,-0.520,31.295
0.072,-0.350,0.958,-1.044,-1.199,-0.837,31.292
0.074,-0.349,0.959,-0.981,-1.659,-1.009,31.285
0.077,-0.347,0.959,-0.953,-1.782,-0.936,31.282
0.079,-0.347,0.960,-1.036,-1.676,-0.637,31.264
0.081,-0.346,0.960,-1.242,-1.337,-0.299,31.271
0.081,-0.346,0.960,-1.558,-0.877,0.108,31.267
0.079,-0.346,0.959,-1.790,-0.849,0.375,31.269
0.079,-0.347,0.959,-1.912,-0.999,0.449,31.266
0.079,-0.347,0.960,-2.094,-1.135,0.528,31.262
0.079,-0.347,0.960,-2.265,-1.019,0.583,31.261
0.076,-0.348,0.960,-2.203,-1.161,0.548,31.262
0.076,-0.349,0.963,-1.961,-1.310,0.300,31.273
0.075,-0.348,0.963,-1.788,-1.566,0.019,31.261
0.073,-0.349,0.962,-1.665,-2.053,-0.222,31.272
0.071,-0.349,0.959,-1.394,-2.662,-0.522,31.276
0.070,-0.349,0.958,-1.145,-2.863,-0.815,31.283
0.070,-0.349,0.958,-1.118,-2.704,-1.050,31.287
0.071,-0.349,0.958,-1.174,-2.646,-1.322,31.287
0.073,-0.349,0.956,-1.236,-2.664,-1.602,31.288
0.076,-0.348,0.955,-1.335,-2.449,-1.732,31.292
0.079,-0.348,0.954,-1.417,-1.695,-1.582,31.295
0.081,-0.350,0.953,-1.315,-0.886,-1.373,31.294
0.082,-0.349,0.953,-1.105,-0.580,-1.316,31.300
0.084,-0.348,0.952,-0.977,-0.401,-1.128,31.299
0.086,-0.348,0.951,-0.928,0.077,-0.778,31.303
0.087,-0.348,0.952,-0.921,0.936,-0.308,31.309
0.087,-0.348,0.954,-1.080,1.786,0.204,31.300
0.084,-0.349,0.956,-1.257,2.503,0.557,31.288
0.081,-0.350,0.957,-1.274,2.580,0.582,31.284
0.080,-0.350,0.956,-1.284,2.282,0.467,31.276
0.079,-0.351,0.954,-1.349,2.185,0.450,31.281
0.078,-0.352,0.955,-1.340,1.956,0.383,31.285
0.077,-0.352,0.956,-1.352,1.959,0.257,31.282
0.077,-0.352,0.958,-1.468,2.103,0.208,31.284
0.078,-0.352,0.958,-1.487,2.043,0.148,31.285
0.079,-0.351,0.958,-1.306,1.681,0.100,31.276
0.080,-0.351,0.958,-1.117,1.268,0.208,31.272
0.082,-0.351,0.959,-1.051,1.161,0.381,31.268
0.083,-0.351,0.958,-1.071,1.108,0.599,31.287
0.082,-0.352,0.956,-1.177,1.315,0.900,31.295
0.081,-0.352,0.954,-1.246,1.731,1.034,31.278
0.078,-0.352,0.952,-1.270,1.844,0.947,31.273
0.077,-0.352,0.950,-1.277,1.772,0.687,31.265
0.076,-0.353,0.950,-1.206,1.566,0.306,31.269
0.076,-0.354,0.951,-0.977,1.144,-0.195,31.265
0.077,-0.354,0.952,-0.691,0.583,-0.638,31.271
0.079,-0.354,0.953,-0.499,0.166,-0.983,31.267
0.082,-0.354,0.955,-0.405,0.190,-1.088,31.275
0.084,-0.353,0.956,-0.395,0.711,-0.885,31.292
0.085,-0.353,0.957,-0.548,1.472,-0.457,31.291
0.085,-0.354,0.960,-0.717,2.104,-0.034,31.285
0.084,-0.354,0.962,-0.805,2.376,0.394,31.292
0.082,-0.355,0.964,-0.802,2.087,0.639,31.295
0.079,-0.355,0.964,-0.766,1.512,0.628,31.297
0.078,-0.355,0.963,-0.822,1.157,0.593,31.286
0.076,-0.356,0.962,-0.937,0.891,0.388,31.288
0.075,-0.355,0.961,-1.188,0.462,0.104,31.292
0.075,-0.355,0.960,-1.505,0.259,-0.082,31.290
0.075,-0.355,0.960,-1.637,0.182,-0.195,31.295
0.076,-0.355,0.960,-1.682,0.114,-0.223,31.292
0.076,-0.355,0.959,-1.746,0.093,-0.133,31.285
0.077,-0.354,0.958,-1.832,0.310,0.065,31.292
0.076,-0.354,0.955,-2.035,0.748,0.323,31.291
0.074,-0.353,0.952,-2.205,1.053,0.460,31.293
0.072,-0.353,0.948,-2.234,1.065,0.356,31.282
0.070,-0.353,0.945,-2.126,0.898,0.076,31.297
0.071,-0.352,0.942,-1.969,0.662,-0.305,31.297
0.073,-0.351,0.939,-1.736,0.363,-0.523,31.289
0.076,-0.351,0.938,-1.355,0.390,-0.480,31.287
0.078,-0.350,0.939,-0.883,0.384,-0.440,31.286
0.080,-0.350,0.942,-0.460,0.178,-0.399,31.302
0.082,-0.350,0.944,-0.059,-0.164,-0.349,31.295
0.084,-0.350,0.946,0.292,-0.497,-0.262,31.294
0.085,-0.350,0.950,0.459,-0.407,-0.097,31.298
0.087,-0.351,0.954,0.379,0.156,0.160,31.316
0.087,-0.351,0.956,0.112,0.774,0.460,31.311
0.085,-0.353,0.955,-0.271,1.225,0.776,31.309
0.080,-0.355,0.954,-0.493,1.179,0.865,31.314
0.075,-0.357,0.953,-0.538,0.651,0.641,31.304
0.071,-0.359,0.950,-0.525,-0.084,0.370,31.298
0.071,-0.361,0.948,-0.417,-0.735,0.064,31.292
0.070,-0.362,0.947,-0.278,-0.853,-0.181,31.291
0.070,-0.362,0.948,-0.064,-1.166,-0.369,31.295
0.072,-0.362,0.950,0.139,-1.462,-0.486,31.299
0.075,-0.362,0.952,0.185,-1.188,-0.441,31.302
0.076,-0.362,0.955,0.146,-0.582,-0.281,31.293
0.076,-0.362,0.958,0.121,-0.219,-0.131,31.296
0.076,-0.361,0.960,0.033,-0.321,-0.129,31.300
0.076,-0.361,0.961,-0.025,-0.729,-0.284,31.313
0.077,-0.360,0.961,-0.034,-1.180,-0.342,31.311
0.077,-0.359,0.961,-0.071,-1.282,-0.264,31.325
0.076,-0.359,0.960,-0.179,-1.481,-0.248,31.324
0.076,-0.358,0.959,-0.444,-1.351,-0.224,31.317
0.076,-0.358,0.956,-0.791,-0.952,-0.218,31.326
0.074,-0.357,0.954,-1.047,-0.951,-0.308,31.313
0.076,-0.356,0.952,-1.221,-0.923,-0.350,31.318
0.076,-0.356,0.949,-1.282,-0.792,-0.312,31.327
0.077,-0.356,0.949,-1.251,-0.903,-0.348,31.329
0.077,-0.356,0.950,-1.095,-1.028,-0.460,31.348
0.079,-0.356,0.950,-0.890,-0.996,-0.494,31.341
0.079,-0.356,0.949,-0.637,-0.992,-0.580,31.336
0.080,-0.356,0.949,-0.394,-1.164,-0.721,31.334
0.082,-0.355,0.947,-0.204,-1.113,-0.720,31.331
0.083,-0.355,0.946,-0.038,-1.010,-0.632,31.326
0.083,-0.354,0.947,0.006,-0.617,-0.512,31.319
0.082,-0.354,0.947,0.008,-0.218,-0.499,31.323
0.082,-0.354,0.947,0.002,-0.110,-0.630,31.330
0.083,-0.353,0.946,-0.029,-0.121,-0.701,31.320
0.086,-0.353,0.948,0.051,-0.388,-0.724,31.320
0.087,-0.352,0.948,0.237,-0.501,-0.597,31.328
0.087,-0.351,0.950,0.525,-1.177,-0.585,31.324
0.091,-0.350,0.951,0.924,-1.948,-0.568,31.319
0.093,-0.349,0.953,1.224,-2.201,-0.247,31.327
0.092,-0.349,0.955,1.402,-2.258,0.177,31.329
0.092,-0.348,0.957,1.476,-2.129,0.503,31.331
0.090,-0.348,0.960,1.320,-1.703,0.908,31.334
0.088,-0.350,0.961,1.013,-0.865,1.379,31.329
0.085,-0.351,0.962,0.741,-0.160,1.710,31.321
0.081,-0.352,0.959,0.582,-0.105,1.981,31.329
0.078,-0.354,0.956,0.551,-0.117,2.200,31.326
0.075,-0.355,0.953,0.578,0.000,2.184,31.335
0.071,-0.356,0.951,0.525,-0.099,1.993,31.335
0.068,-0.358,0.951,0.493,-0.750,1.457,31.327
0.069,-0.358,0.952,0.538,-1.017,0.726,31.314
0.070,-0.358,0.954,0.460,-0.652,0.178,31.323
0.074,-0.358,0.955,0.235,0.045,-0.218,31.317
0.078,-0.358,0.957,0.023,0.710,-0.472,31.322
0.081,-0.357,0.958,-0.192,1.521,-0.602,31.335
0.082,-0.356,0.957,-0.381,2.015,-0.631,31.327
0.082,-0.357,0.957,-0.267,1.404,-0.905,31.331
0.085,-0.355,0.959,0.018,0.316,-1.343,31.333
0.089,-0.353,0.958,0.109,-0.095,-1.236,31.339
0.090,-0.353,0.958,0.226,-0.128,-0.778,31.321
0.091,-0.353,0.958,0.330,-0.218,-0.416,31.317
0.090,-0.352,0.958,0.175,-0.053,0.055,31.308
0.087,-0.353,0.958,-0.056,0.254,0.476,31.311
0.084,-0.354,0.958,-0.164,0.259,0.479,31.323
0.082,-0.354,0.958,-0.291,0.057,0.260,31.320
0.082,-0.355,0.958,-0.356,-0.430,-0.125,31.320
0.084,-0.354,0.958,-0.377,-0.609,-0.380,31.311
0.086,-0.353,0.958,-0.504,-0.300,-0.239,31.309
0.086,-0.353,0.958,-0.600,0.114,0.023,31.322
0.084,-0.353,0.958,-0.648,0.170,0.090,31.321
0.084,-0.352,0.957,-0.666,-0.167,-0.013,31.307
0.085,-0.351,0.955,-0.732,-0.266,0.032,31.307
0.086,-0.350,0.953,-0.782,-0.486,0.066,31.308
0.087,-0.350,0.951,-0.827,-0.639,0.118,31.319
0.087,-0.349,0.950,-0.880,-0.518,0.314,31.323
0.087,-0.350,0.949,-0.870,-0.197,0.480,31.330
0.086,-0.350,0.947,-0.828,0.112,0.428,31.336
0.084,-0.350,0.946,-0.735,-0.122,0.081,31.334
0.084,-0.349,0.945,-0.639,-0.405,-0.248,31.342
0.087,-0.348,0.946,-0.506,-0.365,-0.400,31.346
0.089,-0.348,0.948,-0.452,0.139,-0.334,31.342
0.089,-0.347,0.951,-0.370,0.451,-0.060,31.338
0.089,-0.348,0.953,-0.228,0.384,0.134,31.328
0.088,-0.348,0.956,-0.056,0.052,0.242,31.320
0.087,-0.348,0.957,0.111,-0.202,0.468,31.322
0.085,-0.349,0.958,0.228,-0.209,0.683,31.318
0.083,-0.350,0.958,0.335,-0.252,0.722,31.322
0.080,-0.350,0.960,0.442,-0.765,0.668,31.318
0.080,-0.350,0.960,0.351,-0.925,0.707,31.332
0.080,-0.351,0.961,0.145,-0.484,0.835,31.335
0.076,-0.352,0.960,-0.140,-0.180,0.894,31.339
0.073,-0.354,0.959,-0.425,-0.097,0.720,31.338
0.072,-0.355,0.960,-0.567,0.237,0.418,31.340
0.072,-0.356,0.959,-0.738,0.387,0.123,31.351
0.073,-0.356,0.956,-0.977,0.665,0.000,31.357
0.076,-0.356,0.953,-1.187,1.441,-0.011,31.357
0.077,-0.356,0.951,-1.253,2.203,0.110,31.362
0.077,-0.357,0.949,-1.096,2.244,0.147,31.363
0.080,-0.355,0.948,-0.876,1.851,-0.115,31.350
0.083,-0.354,0.946,-0.996,1.590,-0.132,31.351
0.084,-0.353,0.946,-0.900,1.197,-0.003,31.359
0.087,-0.354,0.947,-0.770,0.928,0.009,31.349
0.088,-0.353,0.951,-0.818,0.769,-0.035,31.348
0.089,-0.354,0.954,-0.877,-0.145,-0.309,31.343
0.088,-0.354,0.957,-0.700,-2.158,-0.728,31.333
0.084,-0.350,0.970,0.719,-6.672,-1.340,31.336
0.102,-0.350,0.959,2.414,-12.538,-1.566,31.344
0.109,-0.349,0.950,0.818,-11.698,-1.323,31.354
0.101,-0.349,0.952,-0.123,-7.743,-0.351,31.347
0.097,-0.351,0.952,-0.081,-5.990,-0.073,31.346
0.096,-0.352,0.956,-0.252,-6.405,-0.322,31.353
0.097,-0.351,0.960,-0.189,-7.735,-0.566,31.355
0.101,-0.351,0.958,-0.065,-9.057,-0.886,31.366
0.104,-0.349,0.956,-0.163,-9.270,-0.836,31.366
0.106,-0.347,0.954,-0.310,-8.273,-0.410,31.351
0.107,-0.346,0.952,-0.484,-6.335,0.254,31.355
0.104,-0.347,0.951,-0.875,-4.041,0.874,31.354
0.098,-0.348,0.952,-1.293,-2.458,0.922,31.365
0.096,-0.350,0.953,-1.363,-2.122,0.364,31.368
0.098,-0.349,0.952,-1.305,-2.416,-0.243,31.373
0.103,-0.349,0.951,-1.085,-2.671,-0.434,31.368
0.107,-0.349,0.950,-0.982,-2.106,-0.157,31.362
0.107,-0.350,0.950,-1.149,-1.072,0.271,31.357
0.105,-0.352,0.952,-1.258,-1.044,0.287,31.348
0.105,-0.353,0.952,-1.165,-1.348,0.078,31.359
0.106,-0.355,0.952,-1.217,-1.236,-0.018,31.359
0.109,-0.356,0.954,-1.314,-1.072,-0.113,31.361
0.114,-0.356,0.957,-1.371,-1.098,0.045,31.359
0.119,-0.356,0.959,-1.437,-0.934,0.568,31.357
0.121,-0.356,0.959,-1.581,-0.170,1.346,31.367
0.117,-0.356,0.957,-1.831,1.281,2.151,31.363
0.111,-0.359,0.956,-2.114,2.819,2.575,31.360
0.104,-0.360,0.957,-2.257,3.294,2.412,31.354
0.102,-0.362,0.960,-2.319,3.070,2.038,31.356
0.102,-0.362,0.962,-2.292,2.531,1.548,31.339
0.104,-0.361,0.963,-2.319,2.227,1.390,31.344
0.104,-0.361,0.965,-2.514,2.311,1.512,31.348
0.104,-0.361,0.967,-2.767,2.363,1.538,31.353
0.103,-0.360,0.966,-3.117,2.440,1.551,31.364
0.101,-0.360,0.961,-3.601,2.597,1.533,31.349
0.101,-0.359,0.958,-4.098,2.921,1.352,31.348
0.100,-0.359,0.954,-4.398,2.947,1.110,31.349
0.100,-0.359,0.951,-4.478,2.725,0.874,31.349
0.100,-0.359,0.950,-4.450,2.888,0.724,31.342
0.098,-0.359,0.948,-4.479,3.391,0.780,31.337
0.096,-0.361,0.949,-4.531,3.917,0.757,31.348
0.094,-0.363,0.950,-4.543,3.839,0.354,31.357
0.091,-0.364,0.950,-4.518,2.738,-0.109,31.356
0.091,-0.365,0.947,-4.522,1.882,-0.429,31.358
0.090,-0.367,0.948,-4.754,2.037,-0.474,31.357
0.087,-0.368,0.950,-5.050,2.776,-0.459,31.361
0.085,-0.369,0.953,-5.326,3.044,-0.672,31.353
0.086,-0.369,0.955,-5.785,3.199,-0.874,31.359
0.086,-0.370,0.957,-6.411,3.579,-0.969,31.361
0.084,-0.373,0.961,-7.190,4.001,-1.368,31.351
0.081,-0.375,0.966,-8.205,3.943,-2.457,31.345
0.080,-0.375,0.971,-9.578,3.545,-3.564,31.345
0.083,-0.374,0.971,-11.168,3.598,-4.074,31.346
0.087,-0.375,0.970,-12.708,4.527,-4.006,31.355
0.089,-0.376,0.969,-14.176,5.750,-3.691,31.351
0.089,-0.378,0.967,-15.727,6.629,-3.207,31.365
0.086,-0.382,0.967,-17.383,7.228,-2.696,31.373
0.081,-0.386,0.967,-19.236,7.909,-2.663,31.373
0.077,-0.390,0.968,-21.480,8.714,-3.081,31.362
0.079,-0.396,0.972,-24.095,9.563,-3.689,31.377
0.083,-0.399,0.975,-26.961,10.069,-3.935,31.373
0.089,-0.402,0.981,-29.957,9.849,-3.493,31.379
0.088,-0.406,0.988,-33.430,10.070,-2.631,31.368
0.082,-0.411,0.997,-37.530,10.507,-2.252,31.372
0.073,-0.417,1.007,-42.125,10.434,-2.555,31.379
0.067,-0.424,1.015,-47.105,9.436,-3.256,31.380
0.066,-0.433,1.015,-52.046,7.287,-4.171,31.378
0.071,-0.442,1.006,-56.649,4.686,-5.228,31.374
0.080,-0.451,0.992,-60.609,1.797,-6.356,31.374
0.093,-0.458,0.978,-64.071,0.363,-7.065,31.357
0.102,-0.464,0.968,-67.802,0.875,-7.108,31.367
0.104,-0.469,0.967,-72.137,1.817,-6.636,31.375
0.105,-0.474,0.964,-77.134,2.443,-5.885,31.363
0.106,-0.486,0.954,-82.362,3.859,-4.994,31.368
0.108,-0.496,0.942,-87.229,5.325,-3.948,31.370
0.112,-0.507,0.924,-91.334,6.353,-2.629,31.369
0.117,-0.515,0.908,-94.985,7.887,-0.724,31.376
0.119,-0.527,0.892,-98.193,9.522,2.141,31.382
0.117,-0.541,0.878,-100.630,9.783,4.941,31.370
0.109,-0.555,0.863,-102.037,7.677,7.042,31.379
0.093,-0.570,0.851,-102.833,4.013,8.255,31.376
0.075,-0.586,0.842,-103.358,-1.440,7.825,31.374
0.064,-0.600,0.831,-103.831,-6.970,6.139,31.368
0.060,-0.612,0.824,-104.965,-11.468,3.788,31.374
0.062,-0.624,0.818,-106.667,-15.788,1.459,31.376
0.063,-0.640,0.801,-108.107,-21.085,-0.971,31.370
0.076,-0.654,0.769,-108.248,-26.123,-3.518,31.367
0.093,-0.663,0.724,-106.999,-27.283,-4.612,31.369
0.108,-0.670,0.679,-104.600,-24.413,-3.356,31.375
0.117,-0.678,0.640,-100.771,-19.504,-0.826,31.377
0.118,-0.688,0.613,-95.937,-14.292,1.957,31.374
0.102,-0.697,0.604,-90.934,-11.173,3.887,31.373
0.084,-0.711,0.596,-85.803,-11.399,3.862,31.375
0.072,-0.721,0.596,-81.333,-12.114,1.935,31.375
0.061,-0.730,0.595,-77.836,-12.635,-0.675,31.375
0.063,-0.742,0.590,-74.759,-13.404,-3.334,31.363
0.069,-0.749,0.586,-71.577,-14.267,-5.894,31.366
0.080,-0.758,0.575,-68.255,-15.444,-7.642,31.366
0.097,-0.765,0.558,-64.771,-15.213,-8.415,31.373
0.112,-0.768,0.542,-61.204,-13.410,-7.632,31.365
0.121,-0.774,0.525,-57.407,-11.134,-5.300,31.358
0.125,-0.780,0.512,-53.368,-8.835,-2.548,31.362
0.118,-0.781,0.510,-49.946,-6.351,0.242,31.365
0.105,-0.789,0.515,-47.177,-4.981,2.311,31.366
0.088,-0.799,0.522,-45.032,-4.354,2.298,31.372
0.073,-0.811,0.525,-43.423,-4.311,0.319,31.359
0.072,-0.822,0.523,-41.609,-4.611,-2.467,31.357
0.085,-0.828,0.515,-39.657,-4.852,-5.033,31.368
0.102,-0.833,0.506,-37.903,-4.230,-6.118,31.358
0.114,-0.836,0.496,-36.298,-2.558,-5.425,31.358
0.124,-0.842,0.489,-34.254,-0.629,-3.290,31.362
0.126,-0.848,0.482,-31.877,0.891,-0.788,31.358
0.125,-0.856,0.469,-28.919,1.596,1.401,31.366
0.121,-0.862,0.447,-25.018,2.273,3.078,31.368
0.118,-0.865,0.431,-20.531,3.716,4.373,31.374
0.112,-0.868,0.424,-15.810,6.104,5.268,31.368
0.102,-0.871,0.423,-11.033,7.498,5.249,31.370
0.095,-0.871,0.427,-6.477,8.032,4.525,31.369
0.093,-0.870,0.435,-2.388,8.268,3.642,31.371
0.092,-0.870,0.447,1.197,7.831,2.739,31.360
0.092,-0.870,0.460,4.333,5.888,1.588,31.358
0.096,-0.868,0.471,6.914,3.550,0.783,31.364
0.102,-0.868,0.483,8.727,1.720,0.576,31.359
0.108,-0.866,0.496,9.771,0.519,0.829,31.357
0.113,-0.865,0.507,9.763,0.584,1.686,31.338
0.116,-0.865,0.515,9.193,1.457,2.681,31.336
0.117,-0.866,0.517,8.780,2.383,3.553,31.336
0.117,-0.867,0.518,8.654,3.673,4.161,31.336
0.118,-0.870,0.520,8.654,4.705,4.453,31.346
0.119,-0.869,0.523,8.609,5.170,4.366,31.353
0.116,-0.868,0.528,8.403,5.534,4.252,31.349
0.113,-0.868,0.535,7.890,5.616,4.040,31.349
0.109,-0.870,0.540,7.124,5.212,3.709,31.346
0.108,-0.870,0.544,6.141,4.291,3.167,31.345
0.109,-0.870,0.547,4.884,3.806,2.807,31.347
0.110,-0.869,0.547,3.606,3.759,2.640,31.338
0.113,-0.869,0.545,2.155,4.438,2.701,31.336
0.115,-0.867,0.544,0.715,5.927,3.289,31.342
0.114,-0.866,0.542,-0.349,7.713,4.272,31.334
0.109,-0.868,0.540,-0.907,8.758,4.971,31.331
0.106,-0.869,0.541,-1.535,8.572,4.828,31.334
0.101,-0.870,0.542,-2.251,8.177,4.460,31.331
0.097,-0.870,0.541,-2.772,7.534,3.880,31.324
0.092,-0.869,0.540,-3.243,7.383,3.284,31.337
0.089,-0.866,0.538,-3.554,7.507,2.627,31.337
0.087,-0.863,0.535,-3.662,7.500,2.108,31.333
0.087,-0.861,0.529,-3.804,7.587,1.940,31.337
0.089,-0.859,0.523,-3.975,7.415,1.924,31.333
0.091,-0.854,0.515,-3.962,7.356,2.344,31.338
0.088,-0.853,0.509,-3.838,7.956,2.937,31.335
0.081,-0.853,0.505,-3.527,8.196,2.909,31.328
0.073,-0.853,0.502,-2.852,7.540,2.224,31.334
0.068,-0.855,0.500,-1.761,6.189,1.164,31.334
0.069,-0.855,0.499,-0.168,4.127,-0.177,31.335
0.074,-0.853,0.499,1.645,2.133,-1.228,31.337
0.079,-0.850,0.501,3.035,1.092,-1.471,31.341
0.084,-0.849,0.506,4.105,1.052,-1.202,31.339
0.084,-0.847,0.512,4.830,1.636,-0.688,31.329
0.082,-0.847,0.519,5.012,2.494,-0.161,31.325
0.081,-0.847,0.527,4.965,3.176,0.017,31.316
0.081,-0.847,0.532,4.724,3.840,0.345,31.325
0.081,-0.850,0.535,4.367,4.514,0.739,31.324
0.078,-0.853,0.537,4.245,4.549,0.745,31.333
0.074,-0.855,0.538,4.092,4.034,0.517,31.335
0.069,-0.856,0.540,3.890,3.583,0.079,31.337
0.067,-0.857,0.541,3.658,3.164,-0.452,31.351
0.067,-0.856,0.542,3.335,2.514,-0.981,31.351
0.069,-0.855,0.540,2.990,1.859,-1.304,31.351
0.072,-0.854,0.538,2.716,1.318,-1.402,31.353
0.076,-0.853,0.535,2.617,0.916,-1.319,31.355
0.077,-0.852,0.534,2.531,0.782,-1.191,31.346
0.079,-0.851,0.536,2.425,1.041,-1.057,31.344
0.080,-0.849,0.540,2.262,1.231,-0.992,31.328
0.082,-0.849,0.542,2.013,1.358,-1.038,31.328
0.087,-0.848,0.544,1.754,1.557,-1.236,31.340
0.092,-0.846,0.544,1.438,1.694,-1.179,31.329
0.096,-0.845,0.544,1.147,1.847,-0.751,31.342
0.099,-0.845,0.543,1.017,1.992,-0.258,31.337
0.098,-0.845,0.543,0.858,2.090,0.242,31.337
0.094,-0.846,0.542,0.617,1.926,0.617,31.346
0.089,-0.847,0.543,0.428,1.845,0.741,31.342
0.084,-0.849,0.542,0.218,1.789,0.827,31.356
0.078,-0.852,0.543,0.064,1.437,0.551,31.357
0.076,-0.853,0.541,0.216,0.352,-0.098,31.355
0.078,-0.854,0.538,0.441,-0.682,-0.459,31.351
0.082,-0.853,0.535,0.613,-0.966,-0.382,31.347
0.085,-0.852,0.534,0.555,-0.610,0.076,31.340
0.084,-0.852,0.535,0.268,0.268,0.706,31.335
0.078,-0.853,0.536,0.098,1.025,0.957,31.341
0.072,-0.854,0.537,0.153,1.265,0.691,31.326
0.071,-0.855,0.536,0.447,1.124,0.163,31.331
0.073,-0.854,0.535,0.965,0.782,-0.435,31.326
0.077,-0.852,0.535,1.426,0.778,-0.570,31.331
0.081,-0.850,0.538,1.596,1.224,-0.241,31.338
0.082,-0.848,0.543,1.552,1.651,0.193,31.347
0.079,-0.847,0.549,1.164,1.998,0.485,31.333
0.077,-0.847,0.553,0.491,2.418,0.596,31.341
0.075,-0.848,0.554,-0.177,2.451,0.333,31.344
0.076,-0.849,0.553,-0.702,1.865,-0.102,31.344
0.079,-0.848,0.549,-1.141,1.704,-0.256,31.336
0.080,-0.849,0.546,-1.409,1.820,-0.169,31.338
0.080,-0.849,0.545,-1.534,1.918,-0.127,31.339
0.076,-0.849,0.545,-1.593,1.565,-0.389,31.344
0.073,-0.850,0.544,-1.638,0.674,-1.040,31.344
0.072,-0.850,0.543,-1.633,0.196,-1.765,31.352
0.074,-0.850,0.541,-1.595,-0.246,-2.545,31.356
0.079,-0.850,0.538,-1.547,-0.830,-3.084,31.359
0.086,-0.850,0.536,-1.424,-1.084,-3.134,31.355
0.094,-0.849,0.536,-1.362,-0.485,-2.453,31.356
0.097,-0.848,0.537,-1.334,0.152,-1.367,31.357
0.098,-0.848,0.536,-1.337,0.763,-0.266,31.352
0.095,-0.848,0.538,-1.438,1.499,0.641,31.359
0.089,-0.850,0.539,-1.437,1.644,1.011,31.369
0.086,-0.851,0.538,-1.341,1.126,0.854,31.367
0.085,-0.852,0.536,-1.220,0.589,0.549,31.371
0.086,-0.852,0.535,-1.128,0.697,0.591,31.364
0.085,-0.853,0.535,-1.068,1.057,0.863,31.351
0.085,-0.854,0.538,-1.030,1.114,1.113,31.357
0.084,-0.854,0.539,-1.177,1.289,1.373,31.356
0.083,-0.855,0.542,-1.428,1.688,1.640,31.351
0.079,-0.856,0.543,-1.716,1.881,1.654,31.353
0.075,-0.859,0.543,-1.971,1.758,1.447,31.360
0.074,-0.859,0.543,-2.111,1.486,1.093,31.356
0.075,-0.859,0.542,-2.240,1.279,0.938,31.359
0.075,-0.860,0.539,-2.394,1.406,1.020,31.357
0.075,-0.859,0.537,-2.421,1.673,1.154,31.356
0.074,-0.858,0.538,-2.480,1.964,1.282,31.355
0.072,-0.857,0.538,-2.646,2.229,1.301,31.356
0.070,-0.857,0.538,-2.721,2.229,0.922,31.341
