picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
0.057,-0.350,0.940,-0.649,-0.801,0.627,29.127
0.058,-0.351,0.936,-0.575,-0.521,0.974,29.128
0.060,-0.351,0.934,-0.504,-0.505,1.242,29.131
0.062,-0.353,0.934,-0.187,-0.711,1.599,29.132
0.064,-0.354,0.934,0.367,-0.877,2.104,29.126
0.065,-0.354,0.936,0.798,-0.642,2.784,29.141
0.065,-0.356,0.939,1.179,-0.234,3.485,29.145
0.063,-0.357,0.943,1.442,0.061,4.114,29.152
0.059,-0.358,0.946,1.615,0.443,4.654,29.141
0.054,-0.361,0.949,1.647,0.668,4.823,29.151
0.050,-0.363,0.951,1.632,0.711,4.800,29.156
0.046,-0.366,0.952,1.407,0.911,4.524,29.154
0.044,-0.368,0.951,1.296,1.199,4.118,29.155
0.042,-0.369,0.951,1.258,1.609,3.562,29.149
0.041,-0.369,0.954,1.283,2.096,2.881,29.149
0.040,-0.370,0.957,1.512,2.248,2.157,29.141
0.042,-0.369,0.961,1.756,1.968,1.480,29.141
0.045,-0.368,0.963,2.050,1.587,0.923,29.135
0.048,-0.367,0.964,2.278,1.327,0.612,29.129
0.049,-0.366,0.964,2.018,1.225,0.509,29.137
0.049,-0.364,0.960,1.517,0.827,0.397,29.134
0.051,-0.363,0.955,0.802,0.945,0.317,29.142
0.052,-0.362,0.954,0.212,2.266,0.558,29.143
0.048,-0.363,0.956,-0.135,3.810,0.945,29.137
0.046,-0.364,0.961,-0.261,4.331,0.980,29.146
0.045,-0.363,0.966,-0.124,4.088,0.655,29.144
0.046,-0.360,0.971,-0.093,3.356,0.556,29.143
0.047,-0.357,0.974,-0.260,3.181,0.787,29.143
0.045,-0.353,0.980,-0.031,2.939,0.972,29.142
0.041,-0.354,0.985,1.805,0.739,0.408,29.138
0.043,-0.351,0.981,3.319,-0.919,-0.579,29.141
0.048,-0.345,0.972,3.764,-0.892,-1.175,29.143
0.054,-0.339,0.963,3.262,1.869,-0.931,29.144
0.056,-0.338,0.960,1.763,6.501,-0.030,29.147
0.053,-0.337,0.958,0.227,9.765,0.741,29.149
0.053,-0.337,0.958,-0.757,10.198,1.159,29.145
0.056,-0.335,0.957,-1.003,8.675,1.537,29.144
0.060,-0.334,0.956,-0.355,6.438,1.943,29.143
0.064,-0.332,0.953,0.169,6.031,2.778,29.135
0.063,-0.329,0.961,2.100,5.576,3.740,29.148
0.057,-0.332,0.962,5.464,2.877,4.137,29.164
0.051,-0.335,0.958,8.419,-0.674,3.461,29.162
0.055,-0.339,0.950,10.173,-2.536,1.497,29.160
0.063,-0.335,0.947,9.847,-0.933,-0.213,29.169
0.068,-0.333,0.950,7.798,4.629,-0.431,29.180
0.061,-0.334,0.957,5.157,11.052,0.223,29.170
0.058,-0.328,0.963,3.345,16.006,3.102,29.174
0.046,-0.324,0.977,1.917,19.951,5.487,29.154
0.041,-0.317,0.986,5.884,17.498,7.520,29.149
0.034,-0.339,1.002,9.482,13.436,9.331,29.153
0.033,-0.337,1.017,10.860,9.310,12.070,29.152
0.035,-0.338,1.012,10.259,6.483,14.599,29.164
0.032,-0.343,1.007,9.687,4.828,16.331,29.164
0.018,-0.343,1.009,8.941,4.953,17.744,29.153
0.011,-0.345,1.008,4.511,4.737,18.762,29.150
0.001,-0.351,0.999,4.036,2.736,18.278,29.149
-0.003,-0.351,0.990,3.378,2.338,16.972,29.163
-0.001,-0.347,0.983,0.629,4.979,16.538,29.163
-0.006,-0.352,0.979,-0.818,7.177,15.606,29.169
-0.018,-0.354,0.974,-0.312,5.180,13.097,29.170
-0.021,-0.350,0.963,1.590,0.538,9.873,29.165
-0.036,-0.341,0.939,4.009,-5.696,7.363,29.162
-0.060,-0.351,0.922,8.950,-15.367,2.751,29.161
-0.057,-0.351,0.916,13.846,-24.510,-5.238,29.168
-0.038,-0.346,0.911,15.759,-27.757,-11.238,29.163
-0.004,-0.350,0.910,16.468,-25.005,-13.730,29.159
0.022,-0.345,0.914,16.007,-14.982,-12.817,29.174
0.042,-0.318,0.938,12.296,-0.722,-8.177,29.181
0.052,-0.289,0.963,6.122,13.795,-0.618,29.185
0.057,-0.274,0.989,-0.874,28.396,8.510,29.172
0.047,-0.268,1.017,-8.064,40.671,16.871,29.186
0.029,-0.269,1.028,-16.113,51.121,23.100,29.186
0.002,-0.274,1.018,-25.348,61.326,27.172,29.181
-0.042,-0.288,1.012,-36.759,71.498,26.196,29.176
-0.074,-0.314,0.999,-46.023,74.066,22.052,29.171
-0.089,-0.326,0.990,-51.235,72.126,17.882,29.183
-0.095,-0.334,0.969,-54.537,68.007,14.763,29.178
-0.093,-0.355,0.941,-56.487,64.822,12.099,29.185
-0.087,-0.398,0.937,-55.857,62.204,8.166,29.179
-0.093,-0.403,0.928,-54.069,57.527,3.689,29.181
-0.095,-0.396,0.923,-53.002,55.271,1.775,29.183
-0.094,-0.395,0.910,-51.232,54.018,1.762,29.186
-0.088,-0.409,0.892,-48.058,53.086,2.390,29.190
-0.092,-0.421,0.875,-43.807,50.467,2.346,29.197
-0.108,-0.422,0.864,-40.275,45.099,1.615,29.197
-0.126,-0.428,0.861,-37.458,37.106,0.982,29.187
-0.135,-0.436,0.861,-33.758,28.002,-0.367,29.193
-0.139,-0.443,0.848,-29.292,17.952,-3.229,29.193
-0.152,-0.459,0.827,-23.389,12.132,-6.998,29.188
-0.170,-0.471,0.833,-15.664,4.999,-12.596,29.188
-0.164,-0.461,0.839,-8.946,-0.052,-16.749,29.180
-0.159,-0.470,0.825,-5.885,-0.073,-18.077,29.184
-0.156,-0.522,0.842,-2.765,5.949,-13.828,29.181
-0.184,-0.527,0.841,0.583,11.916,-0.658,29.188
-0.190,-0.532,0.827,1.769,16.899,18.709,29.178
-0.187,-0.543,0.791,-1.467,19.666,41.749,29.171
-0.176,-0.540,0.771,-10.799,15.925,66.507,29.163
-0.164,-0.538,0.787,-23.320,7.295,88.979,29.164
-0.159,-0.532,0.844,-34.032,-4.731,105.509,29.162
-0.166,-0.495,0.914,-35.593,-15.396,113.048,29.162
-0.178,-0.455,0.974,-29.863,-19.585,111.523,29.151
-0.176,-0.426,1.005,-21.836,-15.864,102.745,29.150
-0.181,-0.407,1.005,-15.709,-4.604,90.040,29.146
-0.202,-0.397,0.997,-12.160,4.203,75.076,29.149
-0.209,-0.399,0.990,-7.414,8.309,58.963,29.127
-0.203,-0.399,0.963,0.993,10.854,43.268,29.134
-0.198,-0.393,0.920,10.375,6.946,28.020,29.128
-0.194,-0.397,0.891,16.789,-2.146,14.267,29.135
-0.183,-0.407,0.876,21.206,-13.327,4.723,29.129
-0.164,-0.409,0.883,26.801,-22.113,-0.652,29.122
-0.163,-0.402,0.914,30.613,-21.261,-3.466,29.113
-0.202,-0.375,0.938,31.448,-12.014,-2.791,29.098
-0.236,-0.340,0.947,31.758,-5.133,0.064,29.101
-0.261,-0.301,0.942,31.154,-0.411,2.945,29.105
-0.272,-0.273,0.933,28.770,1.039,4.758,29.106
-0.269,-0.259,0.922,24.860,0.005,4.817,29.099
-0.254,-0.258,0.908,19.916,-0.367,3.128,29.104
-0.248,-0.265,0.898,13.987,-1.676,0.113,29.099
-0.240,-0.282,0.897,7.769,-3.181,-3.259,29.096
-0.241,-0.303,0.899,2.323,-4.580,-5.826,29.088
-0.221,-0.319,0.940,-0.430,-4.492,-7.736,29.072
-0.193,-0.348,0.982,7.697,-0.659,-15.756,29.065
-0.210,-0.347,0.931,12.650,-1.479,-26.687,29.076
-0.208,-0.354,0.918,9.732,-1.636,-35.073,29.079
-0.210,-0.373,0.941,9.887,-4.235,-45.339,29.079
-0.216,-0.385,0.958,13.915,-9.928,-55.642,29.073
-0.212,-0.399,0.967,18.746,-12.328,-63.132,29.074
-0.209,-0.409,0.965,23.052,-12.124,-67.589,29.069
-0.205,-0.413,0.951,25.384,-10.303,-70.089,29.054
-0.208,-0.419,0.934,24.160,-8.658,-69.658,29.046
-0.198,-0.431,0.926,20.658,-7.803,-66.328,29.052
-0.188,-0.449,0.935,15.994,-5.864,-59.708,29.049
-0.176,-0.461,0.953,11.640,-4.356,-50.838,29.054
-0.160,-0.464,0.965,7.997,-2.000,-41.422,29.062
-0.155,-0.459,0.967,4.994,1.588,-32.708,29.053
-0.157,-0.445,0.961,2.933,2.851,-25.642,29.045
-0.157,-0.427,0.945,0.852,2.986,-20.323,29.042
-0.155,-0.411,0.928,-1.494,2.629,-17.158,29.039
-0.145,-0.397,0.916,-3.308,1.277,-17.330,29.025
-0.138,-0.388,0.909,-4.015,-0.935,-20.299,29.021
-0.135,-0.386,0.910,-4.340,-2.392,-23.713,29.022
-0.126,-0.389,0.918,-4.159,-2.943,-26.113,29.022
-0.115,-0.393,0.924,-4.001,0.022,-26.707,29.003
-0.114,-0.396,0.929,-3.734,4.955,-25.633,29.010
-0.124,-0.396,0.930,-3.957,9.682,-23.210,29.015
-0.134,-0.396,0.925,-4.765,12.334,-19.972,29.008
-0.139,-0.395,0.916,-5.845,12.903,-16.762,29.000
-0.144,-0.395,0.906,-6.666,12.219,-13.808,29.004
-0.148,-0.396,0.895,-7.106,10.775,-10.844,28.993
-0.151,-0.396,0.883,-7.395,9.253,-8.141,29.005
-0.155,-0.395,0.872,-7.317,5.932,-6.411,29.005
-0.153,-0.396,0.861,-7.045,1.865,-5.484,29.000
-0.147,-0.399,0.856,-6.791,-0.945,-5.014,28.983
-0.143,-0.403,0.854,-6.414,-2.544,-4.630,28.973
-0.143,-0.408,0.853,-6.055,-4.446,-3.599,28.972
-0.129,-0.415,0.856,-5.988,-6.308,-3.172,28.952
-0.122,-0.425,0.862,-5.869,-7.868,-3.017,28.950
-0.111,-0.434,0.868,-5.856,-8.543,-2.992,28.945
-0.109,-0.440,0.871,-5.548,-9.121,-2.862,28.935
-0.105,-0.448,0.879,-4.936,-10.707,-2.479,28.924
-0.099,-0.457,0.890,-4.286,-11.965,-1.771,28.927
-0.098,-0.461,0.898,-3.833,-11.440,-0.683,28.922
-0.105,-0.462,0.906,-2.844,-11.507,-0.012,28.926
-0.111,-0.460,0.912,-1.419,-13.390,0.014,28.921
-0.120,-0.458,0.914,-0.286,-15.344,0.232,28.925
-0.127,-0.454,0.914,0.186,-16.951,1.032,28.928
-0.126,-0.448,0.914,0.151,-17.228,1.931,28.911
-0.128,-0.445,0.915,0.140,-15.261,2.696,28.918
-0.133,-0.443,0.919,0.720,-12.904,3.415,28.921
-0.138,-0.440,0.925,2.021,-11.754,4.214,28.921
-0.143,-0.437,0.932,3.664,-11.873,5.206,28.913
-0.143,-0.431,0.934,5.302,-12.302,6.264,28.902
-0.141,-0.423,0.931,6.182,-10.257,7.556,28.897
-0.143,-0.413,0.928,6.351,-6.193,9.102,28.886
-0.152,-0.404,0.928,6.328,-1.847,10.594,28.893
-0.162,-0.393,0.931,6.780,-0.557,11.079,28.884
-0.167,-0.382,0.933,7.406,-0.902,10.443,28.882
-0.171,-0.372,0.933,7.917,-1.990,9.199,28.890
-0.168,-0.365,0.934,8.224,-3.137,7.754,28.886
-0.164,-0.363,0.938,8.053,-2.151,6.705,28.889
-0.162,-0.363,0.943,7.853,-2.136,5.716,28.882
-0.157,-0.363,0.946,7.432,-1.892,4.932,28.868
-0.157,-0.362,0.949,6.936,-2.850,4.035,28.858
-0.152,-0.359,0.950,6.302,-4.393,2.854,28.866
-0.146,-0.358,0.949,5.451,-5.383,1.515,28.857
-0.139,-0.361,0.951,4.508,-5.446,0.323,28.854
-0.128,-0.366,0.953,3.645,-3.764,-0.391,28.849
-0.123,-0.372,0.957,3.088,-2.269,-0.736,28.834
-0.111,-0.376,0.960,2.782,-1.801,-1.170,28.848
-0.103,-0.381,0.961,2.132,0.119,-1.370,28.857
-0.099,-0.385,0.960,1.229,1.440,-1.673,28.858
-0.099,-0.388,0.958,0.483,0.912,-1.922,28.860
-0.095,-0.389,0.958,-0.229,-0.297,-2.240,28.858
-0.090,-0.391,0.958,-0.867,-0.772,-2.668,28.841
-0.088,-0.392,0.960,-1.360,-1.060,-3.135,28.832
-0.086,-0.393,0.961,-1.398,-1.448,-3.294,28.835
-0.083,-0.393,0.961,-1.224,-1.605,-3.295,28.841
-0.082,-0.392,0.959,-1.300,-2.135,-3.395,28.844
-0.080,-0.390,0.957,-1.448,-2.697,-3.630,28.836
-0.081,-0.388,0.952,-1.701,-3.087,-3.814,28.834
-0.078,-0.385,0.946,-2.111,-3.048,-3.903,28.848
-0.073,-0.382,0.935,-3.110,-0.771,-3.503,28.859
-0.078,-0.380,0.929,-4.001,0.727,-2.952,28.853
-0.077,-0.377,0.925,-4.287,0.900,-2.592,28.835
-0.079,-0.376,0.923,-4.142,1.461,-2.417,28.845
-0.084,-0.373,0.921,-3.637,1.111,-2.473,28.853
-0.085,-0.372,0.920,-3.045,0.108,-2.706,28.841
-0.082,-0.373,0.918,-2.547,0.597,-2.774,28.851
-0.078,-0.375,0.917,-2.158,2.482,-2.626,28.851
-0.074,-0.378,0.915,-1.928,5.174,-2.439,28.845
-0.077,-0.381,0.913,-1.873,7.281,-2.242,28.835
-0.080,-0.383,0.911,-1.875,7.690,-2.074,28.828
-0.081,-0.385,0.911,-1.852,6.707,-2.067,28.814
-0.078,-0.390,0.914,-1.840,5.228,-2.234,28.827
-0.076,-0.396,0.918,-1.529,3.765,-2.408,28.816
-0.071,-0.400,0.919,-1.043,3.095,-2.371,28.825
-0.071,-0.403,0.917,-0.912,4.248,-2.072,28.822
-0.078,-0.407,0.916,-0.604,4.228,-1.726,28.831
-0.083,-0.410,0.917,-0.262,3.625,-1.397,28.854
-0.090,-0.411,0.919,-0.078,3.326,-1.010,28.847
-0.095,-0.410,0.920,-0.070,2.773,-0.708,28.856
-0.099,-0.409,0.926,0.001,2.442,-0.409,28.861
-0.099,-0.409,0.933,0.130,3.698,0.243,28.866
-0.102,-0.409,0.942,-0.078,5.350,0.827,28.859
-0.106,-0.408,0.954,-0.127,4.967,0.892,28.863
-0.105,-0.408,0.966,0.145,3.855,0.776,28.866
-0.106,-0.407,0.976,0.582,2.841,0.708,28.864
-0.107,-0.405,0.982,0.734,2.410,0.897,28.871
-0.105,-0.401,0.982,0.158,3.754,1.306,28.866
-0.110,-0.395,0.977,-1.042,7.006,1.839,28.855
-0.119,-0.390,0.968,-2.301,9.274,1.963,28.868
-0.127,-0.386,0.960,-3.668,10.768,1.705,28.867
-0.136,-0.386,0.952,-5.347,12.824,1.710,28.862
-0.144,-0.385,0.942,-7.159,14.523,1.699,28.863
-0.150,-0.388,0.932,-8.900,16.365,1.346,28.874
-0.156,-0.395,0.924,-9.904,17.660,0.571,28.864
-0.160,-0.402,0.914,-10.535,18.813,-0.228,28.871
-0.168,-0.412,0.907,-10.664,18.343,-0.973,28.880
-0.169,-0.422,0.904,-9.884,16.906,-1.615,28.882
-0.169,-0.432,0.903,-8.279,16.202,-2.013,28.886
-0.166,-0.439,0.902,-6.114,16.541,-2.200,28.878
-0.167,-0.443,0.900,-3.792,17.475,-2.265,28.881
-0.166,-0.445,0.897,-1.935,19.446,-2.130,28.883
-0.171,-0.444,0.895,-0.631,21.378,-1.632,28.887
-0.174,-0.442,0.895,0.206,21.556,-1.117,28.888
-0.175,-0.440,0.895,0.437,21.423,-0.601,28.877
-0.175,-0.435,0.895,0.324,20.373,-0.283,28.871
-0.175,-0.429,0.895,-0.139,19.646,0.021,28.880
-0.178,-0.421,0.894,-0.852,18.944,0.348,28.874
-0.181,-0.413,0.895,-1.425,17.120,0.585,28.873
-0.182,-0.404,0.898,-1.405,14.825,0.668,28.871
-0.185,-0.395,0.902,-0.775,12.451,0.302,28.866
-0.186,-0.385,0.902,0.197,10.159,-0.418,28.855
-0.188,-0.375,0.903,0.621,9.814,-0.882,28.838
-0.189,-0.365,0.904,0.348,10.009,-1.196,28.844
-0.193,-0.356,0.906,-0.690,11.289,-1.489,28.828
-0.199,-0.347,0.910,-1.636,11.097,-2.376,28.842
-0.198,-0.344,0.914,-2.543,10.639,-3.828,28.836
-0.198,-0.345,0.919,-3.228,9.838,-5.478,28.821
-0.191,-0.351,0.921,-3.383,8.257,-7.143,28.819
-0.184,-0.359,0.920,-3.419,8.269,-8.342,28.821
-0.179,-0.367,0.914,-3.312,7.694,-9.199,28.815
-0.171,-0.375,0.903,-3.507,8.324,-9.548,28.805
-0.171,-0.382,0.891,-3.779,8.697,-9.566,28.812
-0.166,-0.388,0.877,-4.346,9.252,-9.373,28.807
-0.169,-0.396,0.862,-5.004,9.500,-9.041,28.812
-0.170,-0.404,0.851,-5.264,7.911,-8.922,28.822
-0.168,-0.416,0.845,-5.040,5.613,-8.699,28.812
-0.167,-0.428,0.846,-4.192,3.179,-8.139,28.820
-0.161,-0.440,0.851,-2.682,1.178,-7.306,28.841
-0.156,-0.452,0.862,-0.779,1.418,-6.010,28.856
-0.155,-0.461,0.875,1.450,1.964,-4.420,28.847
-0.153,-0.464,0.887,3.328,3.393,-2.628,28.842
-0.162,-0.464,0.898,4.592,4.770,-0.746,28.841
-0.168,-0.459,0.907,5.260,3.814,0.567,28.832
-0.173,-0.455,0.914,5.060,2.834,1.459,28.823
-0.178,-0.451,0.922,4.486,1.080,1.999,28.818
-0.178,-0.448,0.927,3.494,0.230,2.480,28.833
-0.185,-0.444,0.932,2.498,-0.984,2.872,28.835
-0.185,-0.440,0.936,1.771,-2.330,3.112,28.837
-0.184,-0.435,0.939,0.912,-2.702,3.227,28.843
-0.185,-0.430,0.943,0.134,-2.213,3.176,28.841
-0.188,-0.424,0.943,-0.518,-1.752,3.061,28.830
-0.191,-0.418,0.939,-1.167,-2.211,2.590,28.832
-0.192,-0.414,0.932,-1.848,-2.563,1.969,28.839
-0.194,-0.410,0.920,-2.489,-2.975,1.458,28.836
-0.194,-0.407,0.905,-3.176,-2.415,1.181,28.836
-0.201,-0.404,0.891,-3.542,-1.433,1.073,28.836
-0.206,-0.401,0.879,-3.367,-1.331,0.980,28.812
-0.211,-0.401,0.871,-2.899,-0.925,0.949,28.816
-0.218,-0.401,0.867,-2.067,-0.602,1.112,28.821
-0.225,-0.401,0.868,-0.883,-0.807,1.376,28.815
-0.228,-0.400,0.871,0.517,-1.452,1.563,28.818
-0.230,-0.399,0.875,1.804,-1.108,1.790,28.838
-0.233,-0.397,0.882,3.067,-1.007,1.995,28.824
-0.235,-0.394,0.888,4.079,-0.999,1.997,28.817
-0.235,-0.389,0.893,4.658,-1.398,1.665,28.820
-0.231,-0.385,0.895,4.494,-0.377,1.245,28.820
-0.235,-0.383,0.901,3.970,0.309,0.598,28.824
-0.233,-0.383,0.907,3.458,-0.371,-0.322,28.817
-0.225,-0.386,0.913,2.800,-0.412,-1.207,28.822
-0.216,-0.393,0.921,2.184,0.615,-1.867,28.814
-0.212,-0.399,0.926,1.787,0.865,-2.481,28.810
-0.203,-0.405,0.929,1.336,0.195,-3.078,28.816
-0.194,-0.412,0.930,0.670,0.207,-3.297,28.817
-0.187,-0.418,0.930,-0.024,0.636,-3.095,28.816
-0.183,-0.422,0.928,-0.541,0.947,-2.753,28.803
-0.180,-0.423,0.926,-0.631,-0.145,-2.759,28.815
-0.172,-0.426,0.922,-0.702,-0.956,-3.001,28.824
-0.169,-0.429,0.916,-1.130,0.344,-2.728,28.837
-0.171,-0.430,0.909,-1.580,0.640,-2.263,28.827
-0.165,-0.430,0.902,-2.074,0.965,-1.919,28.816
-0.166,-0.431,0.898,-2.437,1.620,-1.630,28.809
-0.165,-0.433,0.898,-2.450,0.814,-1.303,28.816
-0.163,-0.435,0.898,-2.208,-0.443,-0.828,28.819
-0.162,-0.435,0.895,-1.656,-1.878,-0.281,28.802
-0.163,-0.432,0.890,-0.940,-3.183,0.377,28.797
-0.166,-0.429,0.885,-0.240,-3.922,1.153,28.785
-0.169,-0.425,0.882,0.255,-3.983,1.983,28.796
-0.176,-0.422,0.882,0.798,-2.877,3.029,28.798
-0.183,-0.418,0.885,1.503,-1.990,3.921,28.802
-0.191,-0.415,0.890,2.192,-0.801,4.608,28.804
-0.195,-0.411,0.896,2.892,0.197,5.079,28.804
-0.200,-0.407,0.905,3.520,0.850,5.385,28.806
-0.203,-0.404,0.915,3.999,1.019,5.566,28.808
-0.206,-0.399,0.923,4.255,0.867,5.541,28.821
-0.209,-0.394,0.928,4.184,0.761,5.335,28.811
-0.214,-0.386,0.931,3.710,1.159,5.005,28.811
-0.218,-0.378,0.931,2.806,0.873,4.238,28.804
-0.220,-0.373,0.930,1.566,0.552,2.977,28.804
-0.220,-0.371,0.930,0.316,-0.166,1.358,28.798
-0.216,-0.372,0.928,-0.767,-0.739,-0.290,28.806
-0.212,-0.376,0.925,-1.552,-1.138,-1.779,28.811
-0.203,-0.382,0.921,-1.962,-1.091,-2.846,28.798
-0.195,-0.391,0.918,-2.086,0.453,-3.325,28.788
-0.190,-0.397,0.915,-1.805,1.947,-3.406,28.806
-0.187,-0.400,0.909,-1.518,3.143,-3.318,28.807
-0.189,-0.402,0.903,-1.352,3.682,-3.240,28.813
-0.191,-0.403,0.898,-1.354,3.307,-3.243,28.807
-0.193,-0.404,0.894,-1.366,1.805,-3.409,28.802
-0.190,-0.408,0.894,-1.151,0.174,-3.546,28.793
-0.186,-0.414,0.896,-0.733,0.222,-3.331,28.790
-0.183,-0.418,0.898,0.106,0.281,-3.006,28.790
-0.182,-0.421,0.898,0.843,1.337,-2.491,28.797
-0.186,-0.420,0.898,1.457,1.186,-2.048,28.791
-0.189,-0.418,0.895,1.780,-0.145,-1.906,28.787
-0.189,-0.414,0.890,1.690,-1.120,-1.910,28.780
-0.194,-0.414,0.889,1.328,-1.871,-1.807,28.770
-0.195,-0.412,0.890,1.164,-3.128,-1.680,28.771
-0.192,-0.412,0.895,1.278,-3.816,-1.645,28.772
-0.188,-0.411,0.902,1.561,-3.175,-1.585,28.784
-0.188,-0.410,0.909,1.896,-2.011,-1.418,28.781
-0.189,-0.407,0.916,2.163,-1.962,-1.384,28.797
-0.184,-0.404,0.920,1.893,-1.388,-1.492,28.791
-0.185,-0.402,0.922,1.221,-0.339,-1.695,28.796
-0.186,-0.400,0.922,0.618,-0.849,-2.176,28.804
-0.184,-0.400,0.922,-0.002,-1.637,-2.728,28.806
-0.183,-0.402,0.923,-0.501,-2.399,-3.057,28.798
-0.181,-0.402,0.923,-0.769,-3.147,-3.178,28.798
-0.176,-0.403,0.922,-1.088,-2.769,-3.189,28.800
-0.176,-0.402,0.920,-1.667,-0.916,-2.972,28.797
-0.181,-0.400,0.915,-2.163,-0.466,-2.939,28.807
-0.184,-0.399,0.909,-2.542,-1.468,-3.239,28.820
-0.184,-0.399,0.902,-2.796,-2.345,-3.459,28.822
-0.187,-0.400,0.895,-2.799,-2.713,-3.423,28.837
-0.187,-0.402,0.890,-2.351,-3.218,-3.258,28.839
-0.187,-0.404,0.887,-1.408,-3.688,-3.073,28.830
-0.184,-0.407,0.888,0.054,-3.785,-2.534,28.830
-0.183,-0.408,0.890,1.041,-3.633,-1.874,28.829
-0.180,-0.409,0.894,1.502,-3.228,-1.150,28.817
-0.177,-0.412,0.898,1.569,-2.284,-0.439,28.820
-0.177,-0.412,0.902,1.475,-1.854,0.106,28.808
-0.177,-0.412,0.908,1.423,-2.181,0.431,28.802
-0.175,-0.412,0.915,1.529,-2.678,0.617,28.804
-0.172,-0.411,0.923,1.658,-2.462,0.753,28.802
-0.171,-0.410,0.931,1.831,-2.786,0.668,28.780
-0.169,-0.408,0.937,1.748,-3.043,0.474,28.796
-0.167,-0.405,0.938,1.425,-3.252,0.230,28.817
-0.162,-0.403,0.936,0.577,-2.122,-0.061,28.808
-0.164,-0.402,0.932,-0.587,-1.126,-0.362,28.823
-0.164,-0.402,0.927,-1.669,-1.730,-0.795,28.820
-0.159,-0.404,0.920,-2.656,-2.183,-1.168,28.799
-0.161,-0.405,0.915,-3.355,-1.977,-1.247,28.810
-0.162,-0.404,0.912,-3.596,-3.181,-1.374,28.805
-0.160,-0.405,0.909,-3.674,-4.000,-1.404,28.811
-0.161,-0.406,0.906,-3.420,-4.588,-1.259,28.817
-0.163,-0.406,0.901,-2.836,-5.449,-1.009,28.794
-0.164,-0.404,0.897,-2.280,-5.724,-0.624,28.809
-0.167,-0.403,0.894,-1.885,-4.915,-0.090,28.806
-0.172,-0.402,0.893,-1.437,-4.079,0.444,28.802
-0.172,-0.401,0.895,-0.902,-3.663,0.967,28.814
-0.174,-0.400,0.899,-0.413,-3.090,1.454,28.812
-0.174,-0.399,0.903,0.045,-2.864,1.789,28.822
-0.176,-0.398,0.906,0.305,-2.480,2.101,28.819
-0.178,-0.398,0.909,0.530,-3.028,2.252,28.818
-0.178,-0.399,0.912,0.604,-3.591,2.387,28.818
-0.179,-0.400,0.915,0.571,-3.781,2.611,28.831
-0.180,-0.401,0.920,0.589,-3.748,2.840,28.824
-0.180,-0.401,0.923,0.667,-3.536,2.962,28.825
-0.181,-0.400,0.924,0.802,-2.984,2.962,28.828
-0.185,-0.396,0.923,0.941,-3.250,2.676,28.826
-0.179,-0.394,0.921,0.820,-2.884,2.366,28.807
-0.179,-0.394,0.921,0.615,-1.522,2.167,28.802
-0.179,-0.392,0.921,0.625,-1.969,1.633,28.797
-0.176,-0.391,0.919,0.553,-2.992,0.954,28.795
-0.172,-0.391,0.919,0.151,-3.695,0.528,28.799
-0.165,-0.394,0.918,-0.516,-2.805,0.515,28.807
-0.166,-0.394,0.917,-0.906,-1.761,0.680,28.832
-0.166,-0.391,0.916,-0.905,-2.198,0.609,28.835
-0.164,-0.389,0.918,-0.759,-3.507,0.213,28.837
-0.154,-0.389,0.921,-0.645,-3.879,-0.249,28.841
-0.148,-0.392,0.922,-0.801,-1.550,-0.294,28.837
-0.150,-0.391,0.923,-0.719,-0.182,-0.235,28.823
-0.148,-0.389,0.923,-0.604,0.436,-0.554,28.827
-0.151,-0.387,0.922,-0.594,0.632,-1.278,28.837
-0.154,-0.385,0.920,-0.640,-0.468,-2.371,28.837
-0.150,-0.387,0.919,-0.774,-2.054,-3.511,28.832
-0.142,-0.393,0.920,-1.130,-2.338,-4.473,28.824
-0.136,-0.400,0.919,-1.493,-1.543,-5.126,28.815
-0.136,-0.406,0.915,-1.593,-1.658,-5.619,28.818
-0.135,-0.411,0.911,-1.485,-3.136,-6.153,28.823
-0.135,-0.417,0.908,-1.301,-4.631,-6.550,28.820
-0.135,-0.424,0.907,-0.937,-6.962,-6.771,28.816
-0.127,-0.430,0.906,-0.653,-8.259,-6.640,28.823
-0.125,-0.438,0.907,-0.521,-7.821,-5.938,28.824
-0.124,-0.442,0.907,-0.429,-7.194,-4.850,28.829
-0.126,-0.444,0.909,-0.463,-7.010,-3.725,28.817
-0.127,-0.443,0.910,-0.683,-7.204,-2.611,28.822
-0.128,-0.444,0.913,-0.959,-7.384,-1.504,28.822
-0.128,-0.444,0.918,-1.173,-7.168,-0.338,28.829
-0.127,-0.442,0.923,-1.288,-7.131,0.766,28.827
-0.126,-0.441,0.926,-1.401,-5.913,1.990,28.825
-0.129,-0.437,0.929,-1.341,-4.695,3.241,28.820
-0.131,-0.432,0.932,-1.387,-3.281,4.473,28.816
-0.135,-0.426,0.936,-1.483,-2.930,5.446,28.825
-0.137,-0.418,0.940,-1.704,-3.415,6.127,28.834
